game_id,shooting_result,num_shots,coi,mean_radius,std,threshold,skill_level
20250104-da8d8101-4568-4e77-908e-70aa70bd80d8,"[ShootingResult(nth=1, score=4.5, time=1.3, pointX=0.720175, pointY=0.256872, distance=2606, color='blue'), ShootingResult(nth=2, score=7.9, time=6.6, pointX=0.345119, pointY=0.480644, distance=2607, color='orange'), ShootingResult(nth=3, score=3.3, time=4.9, pointX=0.470145, pointY=0.110464, distance=2608, color='blue'), ShootingResult(nth=4, score=8.2, time=4.4, pointX=0.441618, pointY=0.371247, distance=2608, color='orange'), ShootingResult(nth=5, score=8.9, time=3.8, pointX=0.502924, pointY=0.395251, distance=2605, color='orange'), ShootingResult(nth=6, score=10.2, time=4.4, pointX=0.458185, pointY=0.498869, distance=2608, color='red'), ShootingResult(nth=7, score=4.6, time=3.6, pointX=0.236373, pointY=0.305622, distance=2610, color='blue'), ShootingResult(nth=8, score=8.6, time=4.8, pointX=0.452128, pointY=0.608607, distance=2611, color='orange'), ShootingResult(nth=9, score=9.3, time=4.0, pointX=0.558684, pointY=0.438283, distance=2610, color='red'), ShootingResult(nth=10, score=9.1, time=5.8, pointX=0.584495, pointY=0.535974, distance=2606, color='red')]",10,"[0.464165, 0.416767]",0.16327456529354162,"[0.12473934093075849, 0.13922026062901188]",0.06987776811341875,입문
20250104-72418918-35da-4b51-b608-06823ca29023,"[ShootingResult(nth=1, score=9.0, time=1.7, pointX=0.524607, pointY=0.593118, distance=2632, color='red'), ShootingResult(nth=2, score=9.9, time=5.0, pointX=0.553331, pointY=0.510619, distance=2634, color='red'), ShootingResult(nth=3, score=8.5, time=5.9, pointX=0.619107, pointY=0.456547, distance=2638, color='orange'), ShootingResult(nth=4, score=10.0, time=6.7, pointX=0.519631, pointY=0.544521, distance=2631, color='red'), ShootingResult(nth=5, score=10.3, time=6.9, pointX=0.530679, pointY=0.482156, distance=2631, color='red'), ShootingResult(nth=6, score=10.1, time=9.0, pointX=0.532806, pointY=0.470307, distance=2634, color='red'), ShootingResult(nth=7, score=10.1, time=6.9, pointX=0.544751, pointY=0.506243, distance=2627, color='red'), ShootingResult(nth=8, score=10.3, time=7.7, pointX=0.527466, pointY=0.475625, distance=2635, color='red'), ShootingResult(nth=9, score=9.7, time=6.3, pointX=0.562191, pointY=0.484313, distance=2631, color='red'), ShootingResult(nth=10, score=10.8, time=7.8, pointX=0.481255, pointY=0.506796, distance=2636, color='red')]",10,"[0.5317425, 0.495278]",0.04302916385866467,"[0.03368598085613657, 0.03832492345263068]",0.013473988072109328,입문
20250104-43ea0561-3541-4dd1-96f1-73e754db98a3,"[ShootingResult(nth=1, score=9.6, time=8.1, pointX=0.464884, pointY=0.441387, distance=2594, color='red'), ShootingResult(nth=2, score=10.1, time=9.5, pointX=0.454636, pointY=0.49226, distance=2591, color='red'), ShootingResult(nth=3, score=10.8, time=7.6, pointX=0.505091, pointY=0.480647, distance=2589, color='red'), ShootingResult(nth=4, score=9.5, time=9.9, pointX=0.474928, pointY=0.431417, distance=2594, color='red'), ShootingResult(nth=5, score=9.6, time=10.0, pointX=0.510069, pointY=0.43078, distance=2594, color='red'), ShootingResult(nth=6, score=9.8, time=9.6, pointX=0.446293, pointY=0.514644, distance=2594, color='red'), ShootingResult(nth=7, score=10.2, time=9.1, pointX=0.477099, pointY=0.467573, distance=2592, color='red'), ShootingResult(nth=8, score=10.9, time=7.5, pointX=0.50525, pointY=0.496246, distance=2591, color='red'), ShootingResult(nth=9, score=9.7, time=5.8, pointX=0.534315, pointY=0.447544, distance=2586, color='red'), ShootingResult(nth=10, score=10.2, time=6.0, pointX=0.520072, pointY=0.537198, distance=2592, color='red')]",10,"[0.49109499999999995, 0.47411000000000003]",0.04133499145481574,"[0.028126708588279568, 0.03464754211542284]",0.024412941817425236,입문
20250104-ea1663d8-c313-4537-9505-72847cfb1863,"[ShootingResult(nth=1, score=7.6, time=1.3, pointX=0.619503, pointY=0.621879, distance=2605, color='orange'), ShootingResult(nth=2, score=9.0, time=8.0, pointX=0.497501, pointY=0.400697, distance=2606, color='red'), ShootingResult(nth=3, score=6.6, time=7.7, pointX=0.289995, pointY=0.433661, distance=2611, color='green'), ShootingResult(nth=4, score=9.5, time=5.1, pointX=0.526538, pointY=0.567564, distance=2605, color='red'), ShootingResult(nth=5, score=6.2, time=5.4, pointX=0.598485, pointY=0.27723, distance=2608, color='green'), ShootingResult(nth=6, score=0.0, time=8.5, pointX=1.04278, pointY=0.336659, distance=2609, color='blue'), ShootingResult(nth=7, score=9.1, time=15.4, pointX=0.421721, pointY=0.555474, distance=2607, color='red'), ShootingResult(nth=8, score=7.8, time=4.8, pointX=0.659499, pointY=0.486181, distance=2610, color='orange'), ShootingResult(nth=9, score=0.0, time=4.4, pointX=1.03315, pointY=0.527571, distance=2609, color='blue'), ShootingResult(nth=10, score=10.1, time=17.7, pointX=0.487662, pointY=0.459379, distance=2610, color='red')]",10,"[0.5625115, 0.47278]",0.21424423799804865,"[0.23256780867832935, 0.10224027634181158]",0.06686027203028985,입문
20250104-e1c6a500-ce8d-47fb-81b8-74775a86d134,"[ShootingResult(nth=1, score=9.1, time=3.0, pointX=0.446092, pointY=0.422502, distance=2629, color='red'), ShootingResult(nth=2, score=10.2, time=6.9, pointX=0.538933, pointY=0.501951, distance=2635, color='red'), ShootingResult(nth=3, score=10.3, time=8.1, pointX=0.495023, pointY=0.463694, distance=2628, color='red'), ShootingResult(nth=4, score=9.8, time=8.6, pointX=0.542185, pointY=0.539178, distance=2629, color='red'), ShootingResult(nth=5, score=9.8, time=7.6, pointX=0.553722, pointY=0.484064, distance=2630, color='red'), ShootingResult(nth=6, score=10.0, time=9.5, pointX=0.532908, pointY=0.534525, distance=2626, color='red'), ShootingResult(nth=7, score=10.8, time=7.9, pointX=0.519907, pointY=0.497041, distance=2636, color='red'), ShootingResult(nth=8, score=9.4, time=7.8, pointX=0.485409, pointY=0.420937, distance=2629, color='red'), ShootingResult(nth=9, score=10.1, time=7.1, pointX=0.490334, pointY=0.456183, distance=2633, color='red'), ShootingResult(nth=10, score=9.8, time=6.3, pointX=0.4547, pointY=0.533512, distance=2630, color='red')]",10,"[0.507465, 0.4905525]",0.050547067392280355,"[0.035495457461624594, 0.041794425551860394]",0.028614122907093895,입문
20250104-16b335a6-73da-4fe5-90a0-bd980753fd19,"[ShootingResult(nth=1, score=8.3, time=3.7, pointX=0.398863, pointY=0.41412, distance=2588, color='orange'), ShootingResult(nth=2, score=8.4, time=6.5, pointX=0.36974, pointY=0.514103, distance=2583, color='orange'), ShootingResult(nth=3, score=9.2, time=5.7, pointX=0.474947, pointY=0.415952, distance=2590, color='red'), ShootingResult(nth=4, score=8.9, time=7.2, pointX=0.431625, pointY=0.422781, distance=2583, color='orange'), ShootingResult(nth=5, score=9.1, time=7.6, pointX=0.474199, pointY=0.408255, distance=2588, color='red'), ShootingResult(nth=6, score=9.5, time=10.2, pointX=0.489925, pointY=0.425946, distance=2586, color='red'), ShootingResult(nth=7, score=10.0, time=9.6, pointX=0.49485, pointY=0.450713, distance=2589, color='red'), ShootingResult(nth=8, score=9.6, time=9.6, pointX=0.460981, pointY=0.447413, distance=2590, color='red'), ShootingResult(nth=9, score=9.6, time=6.4, pointX=0.451644, pointY=0.45265, distance=2587, color='red'), ShootingResult(nth=10, score=8.6, time=9.7, pointX=0.469104, pointY=0.382494, distance=2593, color='orange')]",10,"[0.4650425, 0.4243635]",0.042433635369611956,"[0.03830249385301171, 0.03383458416487485]",0.009650903100644245,입문
20250104-46c44f7e-eac9-4100-918a-bdb4ea42c7a5,"[ShootingResult(nth=1, score=9.4, time=2.1, pointX=0.572532, pointY=0.470256, distance=2635, color='red'), ShootingResult(nth=2, score=10.2, time=7.0, pointX=0.540944, pointY=0.49181, distance=2630, color='red'), ShootingResult(nth=3, score=9.7, time=7.6, pointX=0.550836, pointY=0.538639, distance=2630, color='red'), ShootingResult(nth=4, score=10.0, time=8.9, pointX=0.514599, pointY=0.545007, distance=2634, color='red'), ShootingResult(nth=5, score=10.1, time=7.3, pointX=0.540982, pointY=0.483687, distance=2632, color='red'), ShootingResult(nth=6, score=10.1, time=6.6, pointX=0.514574, pointY=0.540105, distance=2633, color='red'), ShootingResult(nth=7, score=9.2, time=7.7, pointX=0.576341, pointY=0.542149, distance=2634, color='red'), ShootingResult(nth=8, score=10.1, time=8.5, pointX=0.520812, pointY=0.537947, distance=2628, color='red'), ShootingResult(nth=9, score=9.5, time=6.8, pointX=0.556236, pointY=0.450676, distance=2635, color='red'), ShootingResult(nth=10, score=10.1, time=9.1, pointX=0.456078, pointY=0.492667, distance=2634, color='red')]",10,"[0.540963, 0.515307]",0.04403689461325967,"[0.03339208802456055, 0.033442804532664405]",0.024710310954458012,입문
20250104-0f060491-5116-45da-a03c-aa9f527570d9,"[ShootingResult(nth=1, score=10.0, time=2.2, pointX=0.459792, pointY=0.527473, distance=2611, color='red'), ShootingResult(nth=2, score=7.7, time=9.9, pointX=0.397142, pointY=0.372684, distance=2609, color='orange'), ShootingResult(nth=3, score=2.3, time=7.6, pointX=0.37462, pointY=0.0755347, distance=2607, color='blue'), ShootingResult(nth=4, score=8.0, time=4.6, pointX=0.460849, pointY=0.355786, distance=2609, color='orange'), ShootingResult(nth=5, score=5.4, time=11.8, pointX=0.519873, pointY=0.214649, distance=2609, color='green'), ShootingResult(nth=6, score=8.5, time=4.9, pointX=0.497868, pointY=0.375256, distance=2607, color='orange'), ShootingResult(nth=7, score=6.0, time=6.1, pointX=0.381209, pointY=0.725917, distance=2608, color='green'), ShootingResult(nth=8, score=2.9, time=3.9, pointX=0.475819, pointY=0.0879033, distance=2609, color='blue'), ShootingResult(nth=9, score=0.0, time=1.7, pointX=0.0645635, pointY=-0.0335806, distance=2606, color='blue'), ShootingResult(nth=10, score=6.5, time=2.8, pointX=0.598554, pointY=0.293398, distance=2609, color='green')]",10,"[0.4603205, 0.324592]",0.20866903483009985,"[0.135873953240209, 0.21475086996813866]",0.056823498121003374,입문
20250104-d18dfbaf-f72d-4e08-bb07-215bc8e90f4a,"[ShootingResult(nth=1, score=9.7, time=7.6, pointX=0.480005, pointY=0.559341, distance=2591, color='red'), ShootingResult(nth=2, score=9.5, time=4.8, pointX=0.533901, pointY=0.437668, distance=2593, color='red'), ShootingResult(nth=3, score=10.1, time=5.0, pointX=0.543907, pointY=0.48796, distance=2590, color='red'), ShootingResult(nth=4, score=9.8, time=7.2, pointX=0.449593, pointY=0.52378, distance=2590, color='red'), ShootingResult(nth=5, score=9.7, time=6.8, pointX=0.456165, pointY=0.452962, distance=2589, color='red'), ShootingResult(nth=6, score=9.7, time=5.0, pointX=0.475278, pointY=0.55906, distance=2590, color='red'), ShootingResult(nth=7, score=9.7, time=7.2, pointX=0.44186, pointY=0.483314, distance=2591, color='red'), ShootingResult(nth=8, score=9.9, time=14.3, pointX=0.494314, pointY=0.551809, distance=2588, color='red'), ShootingResult(nth=9, score=10.9, time=10.3, pointX=0.509845, pointY=0.491021, distance=2592, color='red'), ShootingResult(nth=10, score=9.8, time=8.8, pointX=0.545479, pointY=0.533539, distance=2584, color='red')]",10,"[0.48715949999999997, 0.5074005]",0.05411746194133478,"[0.036936637981955, 0.04163956889354163]",0.039820500476457604,입문
20250104-908d6471-7384-463e-a95e-0e73f3171d40,"[ShootingResult(nth=1, score=9.0, time=1.2, pointX=0.556048, pointY=0.582845, distance=2601, color='red'), ShootingResult(nth=2, score=9.7, time=6.4, pointX=0.439039, pointY=0.503515, distance=2596, color='red'), ShootingResult(nth=3, score=10.1, time=5.6, pointX=0.463649, pointY=0.476158, distance=2597, color='red'), ShootingResult(nth=4, score=9.3, time=4.1, pointX=0.480818, pointY=0.420464, distance=2594, color='red'), ShootingResult(nth=5, score=9.9, time=4.3, pointX=0.544989, pointY=0.53049, distance=2598, color='red'), ShootingResult(nth=6, score=10.9, time=13.9, pointX=0.500449, pointY=0.48804, distance=2600, color='red'), ShootingResult(nth=7, score=10.9, time=4.7, pointX=0.485692, pointY=0.503986, distance=2596, color='red'), ShootingResult(nth=8, score=9.6, time=4.2, pointX=0.431031, pointY=0.486137, distance=2596, color='red'), ShootingResult(nth=9, score=9.6, time=6.1, pointX=0.476674, pointY=0.565295, distance=2599, color='red'), ShootingResult(nth=10, score=10.3, time=6.1, pointX=0.47094, pointY=0.474506, distance=2596, color='red')]",10,"[0.478746, 0.4957775]",0.05064503552722639,"[0.03827666462598327, 0.04457059235235716]",0.01935193253637591,입문
20250104-c7c18431-0ff3-4e5d-9239-f329f0e96d5c,"[ShootingResult(nth=1, score=9.5, time=4.5, pointX=0.504954, pointY=0.575069, distance=2627, color='red'), ShootingResult(nth=2, score=8.7, time=7.3, pointX=0.583863, pointY=0.575923, distance=2633, color='orange'), ShootingResult(nth=3, score=9.3, time=6.5, pointX=0.580589, pointY=0.514751, distance=2636, color='red'), ShootingResult(nth=4, score=10.9, time=11.3, pointX=0.510831, pointY=0.490813, distance=2630, color='red'), ShootingResult(nth=5, score=10.0, time=8.0, pointX=0.495222, pointY=0.450561, distance=2633, color='red'), ShootingResult(nth=6, score=9.3, time=7.7, pointX=0.581577, pointY=0.510407, distance=2634, color='red'), ShootingResult(nth=7, score=10.5, time=10.4, pointX=0.484678, pointY=0.527104, distance=2629, color='red'), ShootingResult(nth=8, score=10.8, time=6.3, pointX=0.500187, pointY=0.518985, distance=2630, color='red'), ShootingResult(nth=9, score=9.7, time=6.2, pointX=0.547506, pointY=0.458829, distance=2631, color='red'), ShootingResult(nth=10, score=9.4, time=8.9, pointX=0.57162, pointY=0.528139, distance=2633, color='red')]",10,"[0.5291685, 0.516868]",0.053365205686126425,"[0.03864462730587526, 0.039457087927139284]",0.037434647094933826,입문
20250104-a538d29e-7cb3-4113-a4a4-dc6b937778d7,"[ShootingResult(nth=1, score=4.8, time=6.1, pointX=0.314278, pointY=0.245845, distance=2605, color='blue'), ShootingResult(nth=2, score=8.5, time=7.5, pointX=0.424372, pointY=0.600603, distance=2607, color='orange'), ShootingResult(nth=3, score=5.5, time=6.2, pointX=0.551547, pointY=0.227342, distance=2608, color='green'), ShootingResult(nth=4, score=3.7, time=4.2, pointX=0.845047, pointY=0.357567, distance=2606, color='blue'), ShootingResult(nth=5, score=10.2, time=9.7, pointX=0.530791, pointY=0.526929, distance=2606, color='red'), ShootingResult(nth=6, score=6.5, time=4.6, pointX=0.281951, pointY=0.43846, distance=2606, color='green'), ShootingResult(nth=7, score=10.6, time=7.1, pointX=0.52005, pointY=0.481637, distance=2606, color='red'), ShootingResult(nth=8, score=9.6, time=7.4, pointX=0.444966, pointY=0.541673, distance=2610, color='red'), ShootingResult(nth=9, score=6.5, time=26.6, pointX=0.608395, pointY=0.299553, distance=2605, color='green'), ShootingResult(nth=10, score=8.7, time=4.5, pointX=0.610059, pointY=0.52635, distance=2608, color='orange')]",10,"[0.5254205000000001, 0.46004849999999997]",0.1780271160098712,"[0.15361815268268267, 0.12647015172241236]",0.08155358548305854,입문
20250104-898fa422-3fa9-43a2-9148-5ab8e369cf8f,"[ShootingResult(nth=1, score=8.0, time=9.3, pointX=0.396677, pointY=0.393021, distance=2584, color='orange'), ShootingResult(nth=2, score=10.0, time=6.0, pointX=0.454596, pointY=0.514825, distance=2589, color='red'), ShootingResult(nth=3, score=7.5, time=10.5, pointX=0.377252, pointY=0.373513, distance=2587, color='orange'), ShootingResult(nth=4, score=9.2, time=5.6, pointX=0.422269, pointY=0.455566, distance=2589, color='red'), ShootingResult(nth=5, score=10.7, time=9.0, pointX=0.519742, pointY=0.491592, distance=2589, color='red'), ShootingResult(nth=6, score=10.0, time=4.2, pointX=0.465778, pointY=0.467348, distance=2589, color='red'), ShootingResult(nth=7, score=10.4, time=6.2, pointX=0.510253, pointY=0.470313, distance=2589, color='red'), ShootingResult(nth=8, score=9.3, time=5.6, pointX=0.480309, pointY=0.578559, distance=2591, color='red'), ShootingResult(nth=9, score=10.1, time=5.9, pointX=0.536123, pointY=0.5277, distance=2590, color='red'), ShootingResult(nth=10, score=10.4, time=13.9, pointX=0.483677, pointY=0.46934, distance=2591, color='red')]",10,"[0.4730435, 0.4698265]",0.06471572883073252,"[0.04998762177619576, 0.0573295076170204]",0.02364995404677045,입문
20250104-e6ef9eef-6f4e-4ac2-a543-32294ce22162,"[ShootingResult(nth=1, score=9.5, time=2.5, pointX=0.562619, pointY=0.532482, distance=2628, color='red'), ShootingResult(nth=2, score=10.9, time=5.9, pointX=0.506518, pointY=0.491273, distance=2634, color='red'), ShootingResult(nth=3, score=10.4, time=9.0, pointX=0.52199, pointY=0.475905, distance=2634, color='red'), ShootingResult(nth=4, score=9.4, time=6.4, pointX=0.564457, pointY=0.45646, distance=2636, color='red'), ShootingResult(nth=5, score=9.2, time=6.1, pointX=0.544715, pointY=0.424515, distance=2635, color='red'), ShootingResult(nth=6, score=9.3, time=9.2, pointX=0.525838, pointY=0.42319, distance=2632, color='red'), ShootingResult(nth=7, score=10.1, time=7.7, pointX=0.545852, pointY=0.497159, distance=2629, color='red'), ShootingResult(nth=8, score=9.3, time=6.8, pointX=0.516326, pointY=0.416737, distance=2634, color='red'), ShootingResult(nth=9, score=10.3, time=8.9, pointX=0.52198, pointY=0.470745, distance=2633, color='red'), ShootingResult(nth=10, score=10.7, time=8.8, pointX=0.511843, pointY=0.480685, distance=2633, color='red')]",10,"[0.523914, 0.473325]",0.03528977655607528,"[0.019707749814730235, 0.035254672630588985]",0.01302113237367658,입문
20250104-ad4a5ebf-7c62-448b-ae1e-8289fed4a52f,"[ShootingResult(nth=1, score=10.7, time=1.3, pointX=0.515699, pointY=0.517726, distance=2586, color='red'), ShootingResult(nth=2, score=9.7, time=6.9, pointX=0.451455, pointY=0.457847, distance=2587, color='red'), ShootingResult(nth=3, score=10.1, time=6.3, pointX=0.524108, pointY=0.462466, distance=2584, color='red'), ShootingResult(nth=4, score=10.5, time=4.9, pointX=0.48871, pointY=0.474197, distance=2584, color='red'), ShootingResult(nth=5, score=10.5, time=4.9, pointX=0.528738, pointY=0.491784, distance=2588, color='red'), ShootingResult(nth=6, score=10.5, time=6.1, pointX=0.493949, pointY=0.529543, distance=2590, color='red'), ShootingResult(nth=7, score=9.9, time=4.9, pointX=0.489649, pointY=0.45099, distance=2586, color='red'), ShootingResult(nth=8, score=10.5, time=5.3, pointX=0.473715, pointY=0.491085, distance=2590, color='red'), ShootingResult(nth=9, score=10.9, time=7.7, pointX=0.509997, pointY=0.491179, distance=2588, color='red'), ShootingResult(nth=10, score=10.2, time=9.8, pointX=0.525441, pointY=0.470656, distance=2590, color='red')]",10,"[0.501973, 0.482641]",0.031701471358371,"[0.023914928598889877, 0.024258625443540693]",0.019053036857833647,입문
20250104-207d32e1-6d10-4625-9fcf-c02b1ab8111e,"[ShootingResult(nth=1, score=6.2, time=7.2, pointX=0.298016, pointY=0.635695, distance=2607, color='green'), ShootingResult(nth=2, score=8.6, time=6.2, pointX=0.581165, pointY=0.415891, distance=2605, color='orange'), ShootingResult(nth=3, score=7.3, time=5.9, pointX=0.555931, pointY=0.325087, distance=2604, color='orange'), ShootingResult(nth=4, score=6.1, time=4.3, pointX=0.731344, pointY=0.412873, distance=2613, color='green'), ShootingResult(nth=5, score=7.0, time=4.5, pointX=0.546364, pointY=0.305351, distance=2609, color='orange'), ShootingResult(nth=6, score=0.0, time=5.5, pointX=0.953802, pointY=0.14753, distance=2613, color='blue'), ShootingResult(nth=7, score=8.0, time=5.2, pointX=0.421176, pointY=0.370851, distance=2609, color='orange'), ShootingResult(nth=8, score=5.4, time=10.3, pointX=0.301563, pointY=0.296744, distance=2610, color='green'), ShootingResult(nth=9, score=5.4, time=13.2, pointX=0.388752, pointY=0.237813, distance=2608, color='green'), ShootingResult(nth=10, score=1.7, time=2.7, pointX=0.452595, pointY=0.0262164, distance=2603, color='blue')]",10,"[0.49947949999999997, 0.315219]",0.20719863404709155,"[0.1915752310779241, 0.156074668686422]",0.07048570100509494,입문
20250104-19e62ff3-f2a3-4f9c-b6ce-576c60a6a89b,"[ShootingResult(nth=1, score=10.6, time=2.6, pointX=0.516073, pointY=0.478458, distance=2600, color='red'), ShootingResult(nth=2, score=10.1, time=5.3, pointX=0.469505, pointY=0.530021, distance=2596, color='red'), ShootingResult(nth=3, score=10.2, time=6.2, pointX=0.473085, pointY=0.531091, distance=2601, color='red'), ShootingResult(nth=4, score=10.1, time=6.3, pointX=0.455999, pointY=0.508743, distance=2599, color='red'), ShootingResult(nth=5, score=10.8, time=5.9, pointX=0.480972, pointY=0.493877, distance=2599, color='red'), ShootingResult(nth=6, score=10.0, time=6.1, pointX=0.495812, pointY=0.54781, distance=2598, color='red'), ShootingResult(nth=7, score=10.5, time=6.1, pointX=0.510736, pointY=0.528827, distance=2597, color='red'), ShootingResult(nth=8, score=9.5, time=5.5, pointX=0.538791, pointY=0.437161, distance=2597, color='red'), ShootingResult(nth=9, score=10.6, time=5.2, pointX=0.485392, pointY=0.478231, distance=2600, color='red'), ShootingResult(nth=10, score=9.5, time=4.4, pointX=0.458263, pointY=0.442175, distance=2600, color='red')]",10,"[0.483182, 0.5013099999999999]",0.03986122252025905,"[0.025441501684452517, 0.036432577834130814]",0.019196135349129305,입문
20250104-fd249f55-39a8-452d-883d-011d8d492acd,"[ShootingResult(nth=1, score=9.3, time=0.4, pointX=0.517791, pointY=0.418667, distance=2603, color='red'), ShootingResult(nth=2, score=7.3, time=13.0, pointX=0.445258, pointY=0.319622, distance=2613, color='orange'), ShootingResult(nth=3, score=5.7, time=5.2, pointX=0.681734, pointY=0.301023, distance=2606, color='green'), ShootingResult(nth=4, score=9.0, time=5.6, pointX=0.481581, pointY=0.402619, distance=2609, color='red'), ShootingResult(nth=5, score=8.4, time=9.1, pointX=0.570431, pointY=0.606613, distance=2605, color='orange'), ShootingResult(nth=6, score=9.2, time=7.6, pointX=0.412665, pointY=0.498731, distance=2606, color='red'), ShootingResult(nth=7, score=7.1, time=6.4, pointX=0.616928, pointY=0.343974, distance=2606, color='orange'), ShootingResult(nth=8, score=7.8, time=33.6, pointX=0.624021, pointY=0.402294, distance=2607, color='orange'), ShootingResult(nth=9, score=9.2, time=6.2, pointX=0.445254, pointY=0.4319, distance=2607, color='red'), ShootingResult(nth=10, score=9.2, time=5.4, pointX=0.41806, pointY=0.467728, distance=2608, color='red')]",10,"[0.49968599999999996, 0.410643]",0.11078646584579477,"[0.09135893071621407, 0.08606189119749807]",0.04734359436287283,입문
20250104-e78c7de4-1ec6-4cef-9419-2e0b56e071e4,"[ShootingResult(nth=1, score=9.0, time=12.8, pointX=0.535719, pointY=0.408812, distance=2588, color='red'), ShootingResult(nth=2, score=7.6, time=9.1, pointX=0.515493, pointY=0.328191, distance=2591, color='orange'), ShootingResult(nth=3, score=10.6, time=10.5, pointX=0.51515, pointY=0.48079, distance=2588, color='red'), ShootingResult(nth=4, score=9.7, time=8.2, pointX=0.557811, pointY=0.474774, distance=2588, color='red'), ShootingResult(nth=5, score=9.1, time=18.9, pointX=0.417131, pointY=0.542469, distance=2587, color='red'), ShootingResult(nth=6, score=8.7, time=9.2, pointX=0.48373, pointY=0.3857, distance=2588, color='orange'), ShootingResult(nth=7, score=8.5, time=7.6, pointX=0.388852, pointY=0.441398, distance=2589, color='orange'), ShootingResult(nth=8, score=9.6, time=6.6, pointX=0.435893, pointY=0.52861, distance=2583, color='red'), ShootingResult(nth=9, score=9.9, time=7.2, pointX=0.450741, pointY=0.488148, distance=2587, color='red'), ShootingResult(nth=10, score=10.4, time=8.6, pointX=0.509988, pointY=0.469978, distance=2584, color='red')]",10,"[0.496859, 0.472376]",0.0752229982728756,"[0.05255337388179753, 0.062168926453655286]",0.03618330870137728,입문
20250104-e6dcf558-78ce-421e-9c21-2565d4c4efe6,"[ShootingResult(nth=1, score=8.5, time=22.9, pointX=0.626204, pointY=0.510499, distance=2636, color='orange'), ShootingResult(nth=2, score=9.7, time=7.9, pointX=0.558271, pointY=0.479094, distance=2638, color='red'), ShootingResult(nth=3, score=9.8, time=8.3, pointX=0.550421, pointY=0.474084, distance=2630, color='red'), ShootingResult(nth=4, score=8.8, time=6.3, pointX=0.586356, pointY=0.429956, distance=2631, color='orange'), ShootingResult(nth=5, score=9.9, time=6.2, pointX=0.545941, pointY=0.528762, distance=2631, color='red'), ShootingResult(nth=6, score=7.6, time=7.5, pointX=0.500724, pointY=0.330245, distance=2633, color='orange'), ShootingResult(nth=7, score=8.8, time=5.8, pointX=0.56526, pointY=0.41192, distance=2631, color='orange'), ShootingResult(nth=8, score=9.8, time=8.0, pointX=0.549653, pointY=0.523792, distance=2632, color='red'), ShootingResult(nth=9, score=9.7, time=11.8, pointX=0.546996, pointY=0.538778, distance=2641, color='red'), ShootingResult(nth=10, score=9.6, time=9.2, pointX=0.534342, pointY=0.443365, distance=2633, color='red')]",10,"[0.550037, 0.47658900000000004]",0.057303459506066634,"[0.031172786942459927, 0.06160125905247392]",0.017122926912078007,입문
20250104-77e9a338-f53f-4862-b807-98aa75223ea4,"[ShootingResult(nth=1, score=9.8, time=4.6, pointX=0.444032, pointY=0.520579, distance=2594, color='red'), ShootingResult(nth=2, score=9.9, time=0.1, pointX=0.514834, pointY=0.551443, distance=2595, color='red'), ShootingResult(nth=3, score=8.7, time=2.5, pointX=0.552049, pointY=0.602168, distance=2590, color='orange'), ShootingResult(nth=4, score=10.6, time=1.6, pointX=0.48029, pointY=0.51394, distance=2597, color='red'), ShootingResult(nth=5, score=9.7, time=0.3, pointX=0.472357, pointY=0.555051, distance=2593, color='red'), ShootingResult(nth=6, score=8.6, time=0.7, pointX=0.435222, pointY=0.601232, distance=2595, color='orange'), ShootingResult(nth=7, score=9.0, time=0.4, pointX=0.426965, pointY=0.563091, distance=2597, color='red'), ShootingResult(nth=8, score=8.5, time=0.1, pointX=0.457761, pointY=0.617252, distance=2599, color='orange'), ShootingResult(nth=9, score=9.1, time=0.2, pointX=0.561408, pointY=0.569248, distance=2595, color='red'), ShootingResult(nth=10, score=10.3, time=0.4, pointX=0.529708, pointY=0.4754, distance=2596, color='red')]",10,"[0.4763235, 0.559071]",0.05819991013283375,"[0.046486836739447014, 0.042056975053372546]",0.03229229336903096,입문
20250104-ae3053c5-be80-4730-9abb-ae03eba3ca93,"[ShootingResult(nth=1, score=2.9, time=1.5, pointX=0.495669, pointY=0.910503, distance=2598, color='blue'), ShootingResult(nth=2, score=1.2, time=13.3, pointX=0.596581, pointY=0.990491, distance=2596, color='blue'), ShootingResult(nth=3, score=0.0, time=10.0, pointX=0.375249, pointY=1.02803, distance=2599, color='blue'), ShootingResult(nth=4, score=0.0, time=0.0, pointX=0.0, pointY=0.0, distance=0, color='gray'), ShootingResult(nth=5, score=0.0, time=0.0, pointX=0.0, pointY=0.0, distance=0, color='gray'), ShootingResult(nth=6, score=0.0, time=37.2, pointX=0.0616724, pointY=0.882781, distance=2599, color='blue'), ShootingResult(nth=7, score=4.3, time=4.6, pointX=0.407004, pointY=0.169883, distance=2597, color='blue'), ShootingResult(nth=8, score=7.5, time=2.8, pointX=0.382517, pointY=0.630344, distance=2599, color='orange'), ShootingResult(nth=9, score=3.0, time=3.5, pointX=0.714501, pointY=0.155262, distance=2595, color='blue'), ShootingResult(nth=10, score=5.9, time=4.2, pointX=0.332189, pointY=0.301233, distance=2597, color='green')]",10,"[0.37888299999999997, 0.4657885]",0.4405026396050272,"[0.23376586496937146, 0.4022786242066685]",0.2795326335772286,입문
